"hscode"	"Duty"	"import_euro_kg"	"anti-dumping"	"description_hscode"	"description_en_chinois"	"date_search"	"lien"
"3705001000"	" 5,3 %          "	"283.25"		"Section VI - (Chapters 28...38) - Products of the chemical or allied industries / PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS / Photographic plates and film, exposed and developed, other than cinematographic film / - For offset reproduction / "	"第六节-（第28…38章）-化学或相关工业产品/摄影或电影商品/曝光和显影的照相底片和胶片，电影胶片除外/-用于胶印复制/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=3705001000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
"3825200000"	" 6,5 %          "	"0.24"		"Section VI - (Chapters 28...38) - Products of the chemical or allied industries / MISCELLANEOUS CHEMICAL PRODUCTS / Residual products of the chemical or allied industries, not elsewhere specified or included; municipal waste; sewage sludge; other wastes specified in note 6 to this chapter / - Sewage sludge / "	"第六节-（第28…38章）-化学或相关行业的产品/其他化学产品/化学或相关行业的残留产品，未在其他地方指定或包括；城市垃圾；污水污泥；本章注释6中规定的其他废物/-污水污泥/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=3825200000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
"7208519810"	" 0 %          "	"2.5"	"anti-dumping"	"Section XV - (Chapters 72...83) - Base metals and articles of base metal / IRON AND STEEL / I. PRIMARY MATERIALS; PRODUCTS IN GRANULAR OR POWDER FORM / II. IRON AND NON-ALLOY STEEL / Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, hot-rolled, not clad, plated or coated / - Other, not in coils, not further worked than hot-rolled / - - Of a thickness exceeding 10 mm / - - - Of a thickness exceeding 10 mm but not exceeding 15 mm, of a width of / - - - - Less than 2 050 mm / - - - - - Of non-alloy steel, excluding tool steel"	"第十五节-（第72…83章）-贱金属和贱金属/钢铁制品/I.原材料；粒状或粉末状产品/II。铁和非合金钢/宽度为600 mm或以上的铁或非合金钢扁轧产品，热轧，未包覆、电镀或涂层/-其他，未成卷，未经热轧进一步加工/-厚度超过10 mm/-厚度超过10 mm但不超过15 mm，宽度/-小于2050 mm/-非合金钢，不包括工具钢"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=7208519810&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"4820500000"	" 0 %          "	"3.81"		"Section X - (Chapters 47...49) - Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard; paper and paperboard and articles thereof / PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD / Registers, account books, notebooks, order books, receipt books, letter pads, memorandum pads, diaries and similar articles, exercise books, blotting pads, binders (loose-leaf or other), folders, file covers, manifold business forms, interleaved carbon sets and other articles of stationery, of paper or paperboard; albums for samples or for collections and book covers, of paper or paperboard / - Albums for samples or for collections / "	"第十节-（第47…49章）-木材或其他纤维纤维素材料的纸浆；回收（废）纸或纸板；纸和纸板及其制品/纸和纸板；纸浆、纸张或纸板/登记簿、账簿、笔记本、订单、收据、信笺、备忘录、日记和类似物品、练习本、吸墨纸、活页夹（活页或其他）、文件夹、文件封面、多种商业表格、交错碳素套装和纸或纸板制的其他文具；纸或纸板制样品或收藏品和书籍封面相册/-样品或收藏品相册/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=4820500000&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"6306400000"	" 12 %          "	"6.16"		"Section XI - (Chapters 50...63) - Textiles and textile articles / OTHER MADE-UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS / I. OTHER MADE-UP TEXTILE ARTICLES / Tarpaulins, awnings and sunblinds; tents (including temporary canopies and similar articles); sails for boats, sailboards or landcraft; camping goods / - Pneumatic mattresses / "	"第XI节-（第50…63章）-纺织品和纺织品/其他纺织制成品；集合；旧衣服和旧纺织品；抹布/其他纺织制成品/防水油布、遮阳篷和遮阳帘；帐篷（包括临时顶棚和类似物品）；船只、帆板或陆上航行器的帆；野营用品/气动床垫/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=6306400000&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"7212509014"	" 0 %          "	"6.85"	"anti-dumping"	"Section XV - (Chapters 72...83) - Base metals and articles of base metal / IRON AND STEEL / I. PRIMARY MATERIALS; PRODUCTS IN GRANULAR OR POWDER FORM / II. IRON AND NON-ALLOY STEEL / Flat-rolled products of iron or non-alloy steel, of a width of less than 600 mm, clad, plated or coated / - Otherwise plated or coated / - - Other / - - - Of a width exceeding 500 mm / - - - - Other / - - - - - Plated or coated by hot dip galvanisation with magnesium or magnesium-zinc alloys, whether or not alloyed with silicon; chemically passivated; with or without any additional surface treatment such as oiling or sealing; containing by weight: not more than 0,5% of carbon, not more than 1,1% of aluminium, not more than 0,12% of niobium, not more than 0,17% of titanium and not more than 0,15% of vanadium; presented in coils, cut-to-length sheets and narrow strips / "	"第十五节-（第72…83章）-贱金属和贱金属/钢铁制品/I.原材料；粒状或粉末状产品/II。铁和非合金钢/宽度小于600 mm的铁或非合金钢扁轧产品，包层、电镀或涂层/-其他电镀或涂层/-其他/-宽度超过500 mm/-其他/-通过热浸镀锌与镁或镁锌合金电镀或涂层，无论是否与硅合金化；化学钝化；有无任何额外的表面处理，如涂油或密封；按重量计：碳含量不超过0.5%，铝含量不超过1.1%，铌含量不超过0.12%，钛含量不超过0.17%，钒含量不超过0.15%；以线圈、定长板材和窄条形式呈现/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=7212509014&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"2924297005"	" 0 %          "	"14.5"	"anti-dumping"	"Section VI - (Chapters 28...38) - Products of the chemical or allied industries / ORGANIC CHEMICALS / I. HYDROCARBONS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES / II. ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES / III. PHENOLS, PHENOL-ALCOHOLS, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES / IV. ETHERS, ALCOHOL PEROXIDES, ETHER PEROXIDES, ACETAL AND HEMIACETAL PEROXIDES, KETONE PEROXIDES, EPOXIDES WITH A THREE-MEMBERED RING, ACETALS AND HEMIACETALS, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES / V. ALDEHYDE-FUNCTION COMPOUNDS / VI. KETONE-FUNCTION COMPOUNDS AND QUINONE-FUNCTION COMPOUNDS / VII. CARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES / VIII. ESTERS OF INORGANIC ACIDS OF NON-METALS AND THEIR SALTS, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES / IX. NITROGEN-FUNCTION COMPOUNDS / Carboxyamide-function compounds; amide-function compounds of carbonic acid / - Cyclic amides (including cyclic carbamates) and their derivatives; salts thereof / - - Other / - - - Other / - - - - Aspartame (CAS RN 22839-47-0) / "	"第六节-（第28…38章）-化学或相关行业的产品/有机化学品/I.碳氢化合物及其卤化、磺化、硝化或亚硝化衍生物/II。醇及其卤化、磺化、硝化或亚硝化衍生物/III.酚、酚醇及其卤化、磺化、硝化或亚硝化衍生物/IV.醚、醇过氧化物、醚过氧化物、缩醛和半缩醛过氧化物、酮过氧化物、三元环环氧化物、缩醛和半缩醛及其卤化、磺化、，硝化或亚硝化衍生物/V.醛功能化合物/VI.酮功能化合物和醌功能化合物/VII。羧酸及其酸酐、卤化物、过氧化物和过氧酸及其卤化、磺化、硝化或亚硝化衍生物/VIII。非金属无机酸酯及其盐及其卤化、磺化、硝化或亚硝化衍生物/IX.氮功能化合物/羧酰胺功能化合物；碳酸/环酰胺（包括环氨基甲酸酯）及其衍生物的酰胺功能化合物；其盐类/-其他/-其他/-阿斯巴甜/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=2924297005&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"4810190020"	" 0 %          "	"0.9"	"anti-dumping"	"Section X - (Chapters 47...49) - Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard; paper and paperboard and articles thereof / PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD / Paper and paperboard, coated on one or both sides with kaolin (China clay) or other inorganic substances, with or without a binder, and with no other coating, whether or not surface-coloured, surface-decorated or printed, in rolls or rectangular (including square) sheets, of any size / - Paper and paperboard of a kind used for writing, printing or other graphic purposes, not containing fibres obtained by a mechanical or chemi-mechanical process or of which not more than 10 % by weight of the total fibre content consists of such fibres / - - Other / - - - With a weight of 70 g/m2 or more but not more than 400 g/m2 and brightness of more than 84 (measured according to ISO 2470-1), excluding multi-ply paper, multi-ply paperboard, kraft paper and kraft paperboard / "	"第十节-（第47…49章）-木材或其他纤维纤维素材料的纸浆；回收（废）纸或纸板；纸和纸板及其制品/纸和纸板；纸浆、纸或纸板/纸和纸板制品，单面或双面涂有高岭土（瓷土）或其他无机物质，有或无粘合剂，无其他涂层，无论是否表面着色、表面装饰或印刷，卷制或矩形（包括方形）纸，任何尺寸/-书写用纸和纸板，印刷或其他图形用途，不含通过机械或化学机械工艺获得的纤维，或其中不超过总纤维含量重量10%的纤维由重量为70 g/m2或以上但不超过400 g/m2且亮度超过84（根据ISO 2470-1测量）的纤维组成，不包括多层纸，多层纸板、牛皮纸和牛皮纸/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=4810190020&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"7212509092"	" 0 %          "	"6.85"	"anti-dumping"	"Section XV - (Chapters 72...83) - Base metals and articles of base metal / IRON AND STEEL / I. PRIMARY MATERIALS; PRODUCTS IN GRANULAR OR POWDER FORM / II. IRON AND NON-ALLOY STEEL / Flat-rolled products of iron or non-alloy steel, of a width of less than 600 mm, clad, plated or coated / - Otherwise plated or coated / - - Other / - - - Of a width not exceeding 500 mm / - - - - Plated or coated by hot dip galvanisation with magnesium or magnesium-zinc alloys, whether or not alloyed with silicon; chemically passivated; with or without any additional surface treatment such as oiling or sealing; containing by weight: not more than 0,5% of carbon, not more than 1,1% of aluminium, not more than 0,12% of niobium, not more than 0,17% of titanium and not more than 0,15% of vanadium; presented in coils, cut-to-length sheets and narrow strips / "	"第十五节-（第72…83章）-贱金属和贱金属/钢铁制品/I.原材料；粒状或粉末状产品/II。铁和非合金钢/宽度小于600 mm的铁或非合金钢扁轧产品，包层、电镀或涂层/-其他电镀或涂层/-其他/-宽度不超过500 mm/-用镁或镁锌合金进行热浸镀锌，无论是否与硅合金进行合金化；化学钝化；有无任何额外的表面处理，如涂油或密封；按重量计：碳含量不超过0.5%，铝含量不超过1.1%，铌含量不超过0.12%，钛含量不超过0.17%，钒含量不超过0.15%；以线圈、定长板材和窄条形式呈现/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=7212509092&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"1502101000"		"0"		"Section III - (Chapter 15) - Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes / ANIMAL, VEGETABLE OR MICROBIAL FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES / Fats of bovine animals, sheep or goats, other than those of heading 1503 / - Tallow / - - For industrial uses other than the manufacture of foodstuffs for human consumption / "	"第三节-（第15章）-动物、植物或微生物油脂及其卵裂产物；制备的食用脂肪；动物或植物蜡/动物、植物或微生物油脂及其裂解产物；制备的食用脂肪；牛、绵羊或山羊的动物或植物蜡/脂肪，品目1503/-牛脂/-除外，用于工业用途，但不用于制造人类食用的食品/"		"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=1502101000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
"6501000000"	" 2,7 %          "	"26.02"		"Section XII - (Chapters 64...67) - Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof; prepared feathers and articles made therewith; artificial flowers; articles of human hair / HEADGEAR AND PARTS THEREOF / Hat-forms, hat bodies and hoods of felt, neither blocked to shape nor with made brims; plateaux and manchons (including slit manchons), of felt / "	"第十二节-（第64…67章）-鞋类、头饰、雨伞、太阳伞、手杖、座椅棒、鞭子、马鞭及其零件；准备好的羽毛和用其制作的物品；人造花；人发制品/头饰及其零件/帽型、帽身和毡帽，既没有定型也没有做边缘；毡制平台和曼昆（包括狭缝曼昆）/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=6501000000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
"9605000000"	" 3,7 %          "	"8.61"		"Section XX - (Chapters 94...96) - Miscellaneous manufactured articles / MISCELLANEOUS MANUFACTURED ARTICLES / Travel sets for personal toilet, sewing or shoe or clothes cleaning / "	"第二十节-（第94…96章）-其他制成品/其他制成品/个人卫生间、缝纫或鞋子或衣服清洁用旅行套件/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=9605000000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
"9111100000"	" 0,5 EUR / p/st  MIN 2,7 %   MAX 4,6 %            "	"1105.91"		"Section XVIII - (Chapters 90...92) - Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; clocks and watches; musical instruments; parts and accessories thereof / CLOCKS AND WATCHES AND PARTS THEREOF / Watch cases and parts thereof / - Cases of precious metal or of metal clad with precious metal / "	"第十八节-（第90…92章）-光学、摄影、电影、测量、检查、精度、医疗或外科仪器和器械；钟表；乐器；其零件和附件/钟表及其零件/表壳及其零件/-贵金属或贵金属覆层金属制表壳/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=9111100000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
